battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,total_camera_mp,screen_area,aspect_ratio,pixel_density,ram_per_core,battery_wt_ratio,storage_ram_ratio,connectivity_score,performance_score,ram_category,battery_category
942,0,1.4,1,8,0,27,0.5,91,4,9,754.0,1532,587,6,3,13,0,1,1,0,17,18,2.029,243.93,146.75,10.35,40.1,3,3.29,0,0
1934,1,2.7,0,8,1,2,0.1,118,4,16,242.0,1127,2190,18,1,9,1,0,1,2,24,18,4.638,60.67,547.5,16.39,0.89,4,23.65,2,2
1290,1,1.4,1,16,1,35,0.3,110,4,20,405.0,742,879,16,2,8,1,0,0,0,36,32,1.828,49.73,219.75,11.73,36.52,4,4.92,0,1
930,0,2.1,1,0,0,54,0.9,80,1,13,1569.0,1763,1743,7,1,9,0,1,0,2,13,7,1.123,295.01,1743.0,11.62,29.96,2,3.66,1,0
1699,1,0.5,0,16,0,21,0.1,156,4,20,105.0,1099,1181,16,6,18,1,1,0,1,36,96,10.368,64.94,295.25,10.89,16.76,3,2.36,1,2
1849,1,0.5,0,1,0,29,0.5,181,7,12,978.0,1986,3330,14,4,15,1,0,1,3,13,56,2.029,147.58,475.71,10.22,8.65,3,11.66,3,2
1922,0,0.5,0,15,1,42,0.6,153,8,16,725.0,1882,3564,12,1,17,1,0,0,3,31,12,2.592,155.14,445.5,12.56,11.73,2,14.26,3,2
548,0,1.0,1,0,1,56,0.4,146,4,14,657.0,1657,562,17,14,8,1,1,1,0,14,238,2.518,99.03,140.5,3.75,86.31,5,2.25,0,0
916,1,0.5,0,0,1,47,0.2,82,4,1,1147.0,1393,1659,11,10,11,1,1,0,1,1,110,1.213,150.37,414.75,11.17,27.32,4,3.32,1,0
1783,1,0.5,0,8,0,14,0.6,183,8,11,910.0,1566,1816,12,7,7,0,0,1,2,19,84,1.719,139.32,227.0,9.74,7.47,2,7.26,1,2
1083,1,1.4,1,2,1,49,0.8,156,5,9,295.0,503,1338,16,8,5,1,1,1,0,11,128,1.699,34.3,267.6,6.94,34.83,6,9.37,1,1
1698,0,2.8,0,10,1,7,0.8,131,8,12,26.0,508,2992,15,3,17,1,1,0,2,22,45,18.815,31.79,374.0,12.96,2.32,3,67.02,2,2
1969,0,0.8,1,5,1,7,0.2,85,8,20,332.0,764,315,16,7,7,1,1,0,0,25,112,2.294,49.0,39.38,23.16,17.17,4,2.02,0,2
869,0,1.9,0,0,0,2,0.6,197,7,3,519.0,533,3249,19,6,12,0,0,1,2,3,114,1.025,37.2,464.14,4.41,0.61,1,43.21,3,0
1337,1,2.7,1,0,0,5,0.7,200,4,1,161.0,1029,3242,10,1,20,0,1,0,2,1,10,6.352,94.68,810.5,6.68,1.53,3,35.01,3,1
637,1,0.8,1,2,0,28,0.6,194,4,6,1080.0,1289,2725,15,10,7,0,0,0,2,8,150,1.192,105.1,681.25,3.28,10.14,2,8.72,2,0
833,1,0.6,1,0,1,27,0.3,145,4,2,649.0,1290,586,19,8,19,1,0,1,0,2,152,1.985,72.2,146.5,5.74,40.16,5,1.41,0,0
1248,0,2.4,0,6,1,9,0.4,89,3,8,71.0,1686,2454,9,8,13,1,1,0,2,14,72,23.417,168.75,818.0,14.02,3.61,3,17.67,2,1
1174,1,0.9,0,7,0,30,1.0,147,4,20,744.0,1244,804,17,14,16,0,1,1,0,27,238,1.67,80.53,201.0,7.99,33.89,3,2.89,0,1
1831,1,2.3,0,3,1,44,0.2,148,7,14,437.0,1113,2460,10,5,18,1,0,0,2,17,50,2.541,108.7,351.43,12.37,17.58,3,39.61,2,2
1002,0,2.6,1,7,0,27,0.1,146,1,10,115.0,1111,1295,18,15,17,1,0,1,0,17,270,9.578,58.79,1295.0,6.86,19.79,3,3.37,1,1
1010,1,2.0,1,2,1,8,0.9,139,5,3,547.0,957,2625,15,11,12,1,1,0,2,5,165,1.746,68.89,525.0,7.27,3.0,5,26.25,2,1
1117,1,0.5,1,2,0,21,0.1,177,2,19,495.0,1035,1999,15,9,2,1,0,1,1,21,135,2.087,71.7,999.5,6.31,10.23,4,2.0,1,1
990,1,2.7,1,3,0,15,0.9,153,2,7,1466.0,1717,2698,11,8,6,1,0,0,2,10,88,1.17,188.14,1349.0,6.47,5.48,3,14.57,2,0
1564,0,1.4,0,5,1,26,0.1,129,6,16,117.0,1115,3742,13,3,13,1,1,0,3,21,39,9.449,80.08,623.67,12.12,6.93,3,31.43,3,2
1065,0,2.8,1,0,1,21,0.1,158,5,3,760.0,1722,1193,16,13,20,1,0,1,1,3,208,2.263,110.72,238.6,6.74,16.6,4,16.7,1,1
1982,0,1.1,0,12,0,24,0.1,129,7,16,764.0,1873,3511,16,14,15,1,1,1,3,28,224,2.448,118.99,501.57,15.36,6.8,3,27.03,3,2
1607,0,1.1,1,6,1,20,1.0,192,2,8,776.0,1005,885,11,1,14,1,1,0,0,14,11,1.293,105.81,442.5,8.37,20.74,4,1.95,0,2
1066,0,3.0,1,6,1,5,0.5,167,5,7,53.0,1504,1044,8,7,11,1,0,0,0,13,56,27.852,167.21,208.8,6.38,4.47,3,15.66,1,1
681,0,0.5,1,12,1,17,0.9,194,5,19,371.0,1702,2548,6,1,5,1,0,1,2,31,6,4.575,248.85,509.6,3.51,6.57,4,6.37,2,0
1163,1,2.1,1,0,1,19,0.9,132,2,1,728.0,818,2940,13,6,15,1,0,1,2,1,78,1.122,78.22,1470.0,8.81,6.39,5,12.35,2,1
1285,0,0.8,1,4,1,11,0.8,199,5,7,1791.0,1896,3966,17,15,2,1,1,1,3,11,255,1.058,144.9,793.2,6.46,2.77,5,15.86,3,1
753,1,0.5,0,11,1,48,0.1,121,8,20,606.0,1316,3484,11,10,16,1,0,0,3,31,110,2.168,120.74,435.5,6.22,13.71,3,13.94,3,0
1779,1,2.6,1,2,0,5,0.8,90,1,3,1225.0,1717,1246,12,2,20,0,1,0,1,5,24,1.4,162.25,1246.0,19.77,3.8,3,3.24,1,2
987,1,1.9,0,4,1,52,0.5,83,3,8,419.0,736,2757,17,12,15,1,1,0,2,12,204,1.752,47.05,919.0,11.89,18.62,4,15.71,2,0
511,0,0.9,1,15,1,24,0.6,136,3,18,367.0,1264,2378,18,3,4,1,0,0,1,33,54,3.435,69.27,792.67,3.76,9.91,3,6.42,2,0
1044,0,1.8,0,4,1,12,0.7,104,6,5,1230.0,1263,1794,18,7,19,1,1,1,1,9,126,1.026,92.79,299.0,10.04,6.48,4,19.38,1,1
1855,0,0.5,0,5,0,32,0.6,187,8,18,267.0,1161,3933,7,6,7,1,0,1,3,23,42,4.332,148.91,491.62,9.92,8.12,2,15.73,3,2
946,1,1.4,0,9,0,26,0.1,186,6,10,273.0,891,1637,7,3,6,1,0,1,0,19,21,3.252,116.49,272.83,5.09,15.31,3,13.75,1,0
657,1,1.9,1,2,0,21,0.1,110,8,8,705.0,1905,783,6,1,11,1,1,0,0,10,6,2.698,290.18,97.88,5.97,24.29,4,11.9,0,0
1673,1,1.6,0,2,0,42,0.5,182,5,6,214.0,679,3094,12,4,20,0,0,0,2,8,48,3.158,54.76,618.8,9.19,13.46,1,24.75,3,2
731,1,0.5,1,0,1,28,0.5,130,8,0,424.0,1032,1774,12,8,10,1,0,0,1,0,96,2.428,85.82,221.75,5.62,15.28,4,7.1,1,0
926,1,0.8,0,6,1,59,0.8,161,7,14,84.0,793,256,18,7,2,1,0,1,0,20,126,9.329,41.97,36.57,5.75,168.57,4,1.43,0,0
1261,0,0.5,0,3,1,52,0.3,86,2,9,605.0,1429,1365,9,3,16,1,0,1,1,12,27,2.358,155.18,682.5,14.66,36.29,3,1.36,1,1
618,0,1.1,0,11,1,45,0.2,188,3,20,1175.0,1586,2339,19,2,10,1,1,0,2,31,38,1.349,98.69,779.67,3.29,18.87,3,7.72,2,0
936,1,2.3,0,5,1,57,0.2,129,2,6,657.0,938,2049,12,8,5,1,1,0,1,11,96,1.426,88.09,1024.5,7.26,27.13,4,9.43,2,0
1485,1,0.9,1,0,1,28,0.8,158,5,1,371.0,1023,3241,14,11,11,1,1,0,3,1,154,2.75,72.55,648.2,9.4,8.58,5,14.58,3,1
1339,1,0.5,1,10,1,21,0.5,80,4,11,833.0,1441,867,8,3,3,1,1,0,0,21,24,1.728,184.94,216.75,16.74,22.18,5,1.73,0,1
508,1,1.3,0,1,0,50,0.7,82,5,9,102.0,1195,2175,14,4,14,0,0,1,1,10,56,11.602,79.96,435.0,6.2,22.48,2,14.14,2,0
1938,1,0.5,1,5,0,44,0.5,121,2,9,1299.0,1935,3497,18,10,18,0,1,0,3,14,180,1.488,122.66,1748.5,16.02,12.52,3,3.5,3,2
995,0,1.3,1,1,0,10,0.1,104,4,3,258.0,1889,609,11,3,5,1,0,1,0,4,33,7.293,158.88,152.25,9.57,14.39,3,3.17,0,0
1086,1,1.7,1,0,1,43,0.2,111,6,1,56.0,1150,3285,11,5,17,1,1,0,2,1,55,20.175,95.95,547.5,9.78,13.0,5,33.51,3,1
1322,0,2.3,1,1,1,35,0.1,157,1,3,443.0,708,3684,15,8,6,1,0,0,3,4,120,1.595,52.2,3684.0,8.42,9.47,3,8.47,3,1
1864,0,1.9,1,2,0,57,0.1,181,6,6,1279.0,1793,3586,19,9,8,0,0,1,3,8,171,1.401,110.12,597.67,10.3,15.82,2,40.88,3,2
1944,1,0.5,0,1,1,26,0.5,92,4,9,313.0,712,2322,19,8,7,1,0,1,2,10,152,2.268,38.89,580.5,21.13,10.98,4,4.64,2,2
581,0,0.6,0,5,1,56,0.2,180,2,10,523.0,565,354,10,4,13,1,1,1,0,15,40,1.078,69.99,177.0,3.23,125.64,4,0.42,0,0
1020,1,0.7,1,3,1,27,0.7,128,4,4,919.0,1482,3204,18,1,9,1,0,1,3,7,18,1.611,91.78,801.0,7.97,8.36,5,8.97,3,1
1936,0,1.3,0,2,0,44,0.1,139,3,3,570.0,1021,1400,17,7,3,0,0,1,1,5,119,1.788,64.96,466.67,13.93,29.99,1,5.46,1,2
1329,1,1.7,0,5,1,23,0.6,198,8,6,380.0,682,2308,11,10,9,1,1,0,1,11,110,1.79,65.06,288.5,6.71,9.77,4,31.39,2,1
808,1,0.5,1,3,0,46,0.5,105,8,15,119.0,529,1082,15,5,10,1,0,1,0,18,75,4.408,33.89,135.25,7.7,39.77,4,4.33,1,0
994,0,1.2,1,4,0,40,0.9,164,2,17,296.0,839,3104,17,7,11,0,0,0,2,21,119,2.825,49.43,1552.0,6.06,12.77,1,7.45,3,0
1811,1,2.0,0,3,1,22,0.2,82,2,8,358.0,614,2847,9,2,4,1,0,1,2,11,18,1.71,71.07,1423.5,22.09,7.64,4,11.39,2,2
765,1,2.5,0,3,0,44,0.3,88,8,11,1364.0,1851,2256,6,1,19,0,1,1,2,14,6,1.356,328.47,282.0,8.69,19.1,3,45.12,2,0
993,1,2.3,1,0,0,16,0.4,106,7,13,424.0,1639,1113,14,1,6,0,0,1,0,13,14,3.856,112.86,159.0,9.37,13.48,3,17.92,1,0
1136,1,1.6,0,15,0,32,0.5,150,6,19,961.0,1030,3210,10,3,8,1,1,1,3,34,30,1.071,128.06,535.0,7.57,9.89,4,30.82,3,1
719,1,0.5,1,0,1,23,0.4,113,6,9,431.0,1727,3990,14,9,12,1,1,1,3,9,126,3.998,118.66,665.0,6.36,5.76,6,11.97,3,0
733,1,0.6,1,0,0,63,0.3,105,7,10,950.0,1739,984,17,4,9,1,0,1,0,10,68,1.829,110.09,140.57,6.98,59.38,4,4.13,0,0
1946,0,2.7,1,8,0,8,0.3,123,8,19,647.0,1849,3117,6,6,2,1,0,0,3,27,36,2.853,279.85,389.62,15.82,2.54,2,67.33,3,2
1230,1,1.6,0,0,1,48,0.7,111,7,2,1942.125,1963,1622,18,17,16,1,1,1,2,2,306,1.01,145.34,231.71,11.08,28.5,5,18.17,1,1
1577,0,1.0,1,0,1,64,0.1,105,3,7,116.0,1432,2967,7,3,7,1,1,1,3,7,21,12.239,179.59,989.0,15.02,21.35,5,8.9,2,2
1514,1,1.4,0,3,1,12,0.6,138,3,4,306.0,538,1037,15,3,15,1,0,1,0,7,45,1.752,38.68,345.67,10.97,10.78,4,4.36,1,2
579,1,2.5,0,3,0,7,1.0,89,8,10,808.0,1517,2908,12,4,11,0,0,1,2,13,48,1.875,132.21,363.5,6.51,2.38,2,58.16,2,0
574,1,3.0,0,1,1,30,0.9,126,2,3,94.0,1334,1167,5,3,19,1,0,0,0,4,15,14.042,222.88,583.5,4.56,24.2,3,7.0,1,0
1072,1,2.2,1,6,0,19,0.4,114,8,16,380.0,877,2715,15,9,16,0,1,0,2,22,135,2.302,59.74,339.38,9.4,6.91,3,47.78,2,1
843,0,1.3,1,1,0,16,0.9,119,7,4,593.0,732,1734,17,8,14,0,0,1,1,5,136,1.232,52.34,247.71,7.08,8.92,2,15.78,1,0
1492,1,1.5,0,5,0,11,0.9,85,3,7,1684.0,1746,2259,14,12,19,0,1,1,3,12,168,1.036,161.72,753.0,17.55,4.77,3,10.17,2,1
1807,1,2.9,0,0,0,16,0.2,125,3,0,1221.0,1415,2921,8,5,17,0,1,0,3,0,40,1.158,207.66,973.67,14.46,5.42,2,25.41,2,2
909,1,0.7,1,7,0,47,0.1,146,3,9,410.0,1643,1244,14,10,16,0,1,0,0,16,140,3.998,112.89,414.67,6.23,35.75,3,2.61,1,0
1876,0,1.3,1,9,1,64,1.0,98,3,19,600.0,1211,3132,17,6,2,1,1,1,3,28,102,2.015,75.08,1044.0,19.14,20.26,5,12.21,3,2
1436,1,2.4,1,3,1,23,0.3,106,5,4,189.0,1411,2488,8,4,8,1,0,0,2,7,32,7.426,158.18,497.6,13.55,9.09,4,29.86,2,1
1251,0,0.5,1,10,1,29,0.7,133,6,16,308.0,591,1052,11,9,11,1,0,0,0,26,99,1.913,55.54,175.33,9.41,25.72,3,3.16,1,1
636,0,0.5,0,8,1,28,0.9,152,2,15,148.0,742,2927,15,6,3,1,0,0,2,23,90,4.98,47.29,1463.5,4.18,9.46,2,2.93,2,0
1354,1,0.7,1,3,1,26,0.5,136,4,6,297.0,918,2090,5,1,13,1,1,0,1,9,5,3.081,160.81,522.5,9.96,12.14,5,5.85,2,1
930,1,0.5,1,3,1,34,0.5,190,4,16,1050.0,1726,2131,7,2,6,1,0,1,2,19,14,1.642,252.54,532.75,4.89,15.59,5,4.26,2,0
1830,1,1.0,0,7,1,47,0.3,117,1,11,1191.0,1882,3362,13,10,11,1,0,0,3,18,130,1.579,159.09,3362.0,15.64,13.89,3,3.36,3,2
1424,0,0.5,1,16,1,23,0.6,80,4,18,1399.0,1663,1053,14,11,16,1,1,1,1,34,154,1.188,144.88,263.25,17.8,20.38,5,2.11,1,1
583,1,0.9,1,1,0,51,0.9,88,8,2,1658.0,1794,1799,16,9,7,0,1,0,1,3,144,1.081,143.7,224.88,6.62,27.47,3,12.95,1,0
648,1,0.5,1,9,1,54,0.4,109,5,20,1153.0,1817,3124,5,6,13,1,0,0,3,29,30,1.575,358.66,624.8,5.94,17.14,4,7.81,3,0
1203,1,0.5,1,0,1,11,0.9,109,2,12,35.0,510,1672,17,13,19,1,1,0,0,12,221,14.167,28.4,836.0,11.04,6.35,5,1.67,1,1
1777,0,2.2,1,0,0,15,0.2,100,4,7,553.0,874,1552,10,8,10,1,1,0,1,7,80,1.578,94.02,388.0,17.77,9.28,3,13.66,1,2
1299,1,2.8,1,0,0,64,0.5,83,6,6,46.0,908,1938,19,8,5,1,0,1,1,6,152,19.319,45.46,323.0,15.65,32.12,4,32.56,1,1
1494,0,1.9,0,2,1,47,0.4,129,2,9,207.0,1177,3202,13,1,14,1,0,0,3,11,13,5.659,85.36,1601.0,11.58,14.56,2,12.17,3,1
527,0,0.7,1,4,0,53,0.9,128,1,11,67.0,1924,1302,13,7,13,0,0,0,0,15,91,28.294,137.51,1302.0,4.12,38.64,1,0.91,1,0
793,1,2.8,1,1,1,64,0.4,179,4,2,818.0,1006,2296,12,6,5,1,1,0,1,3,72,1.228,99.74,574.0,4.43,27.32,5,25.72,2,0
873,1,0.5,1,6,0,8,0.6,152,7,9,1257.0,1411,575,15,8,7,1,0,1,0,15,120,1.122,118.11,82.14,5.74,12.09,4,2.01,0,0
722,0,1.1,0,12,0,12,1.0,93,6,20,138.0,1371,2359,13,6,3,0,0,0,1,32,78,9.863,98.42,393.17,7.76,4.99,0,15.57,2,0
1250,1,1.5,0,14,1,20,0.4,167,5,18,11.0,1020,3314,6,5,6,1,1,1,2,32,30,85.0,145.72,662.8,7.49,5.99,5,24.86,3,1
1358,0,1.7,0,0,0,60,0.6,147,3,1,889.0,1635,440,14,10,13,1,0,0,0,1,140,1.837,124.07,146.67,9.24,113.27,1,2.24,0,1
1035,1,1.9,1,8,0,11,1.0,173,6,10,831.0,1709,2002,17,8,5,1,1,0,1,18,136,2.054,105.57,333.67,5.98,5.35,4,22.82,2,1
1289,0,0.8,1,3,1,16,0.9,161,6,17,713.0,1854,3167,14,8,20,1,1,0,3,20,112,2.597,132.42,527.83,8.01,5.01,4,15.2,3,1
1445,0,2.2,1,2,0,37,0.4,82,2,6,527.0,1393,3480,17,16,17,1,1,1,3,8,272,2.638,82.74,1740.0,17.62,10.58,4,15.31,3,1
1702,1,2.3,1,12,1,47,0.6,107,2,19,1284.0,1643,595,10,6,19,1,0,1,1,31,60,1.279,189.56,297.5,15.91,69.01,5,2.74,0,2
534,0,0.5,1,4,0,2,0.2,85,5,16,911.0,1220,2466,5,3,18,0,1,1,2,20,15,1.338,253.77,493.2,6.28,0.8,3,6.16,2,0
628,1,1.8,0,5,0,60,0.2,87,6,6,1047.0,1534,1337,12,7,14,0,1,0,1,11,84,1.464,142.87,222.83,7.22,42.68,2,14.44,1,0
713,0,1.4,1,4,0,53,0.8,98,1,17,123.0,1477,1462,19,18,13,1,0,1,0,21,342,11.911,74.11,1462.0,7.28,34.69,3,2.05,1,0
1207,0,0.5,0,0,0,58,0.3,112,8,0,406.0,681,503,7,3,5,1,1,0,0,0,21,1.673,99.11,62.88,10.78,98.1,2,2.01,0,1
683,1,2.1,0,7,0,30,0.1,197,7,8,927.0,1135,2066,9,6,15,0,0,0,1,15,54,1.223,146.55,295.14,3.47,14.17,1,30.37,2,0
594,1,2.6,0,1,0,27,0.1,196,5,2,407.0,528,708,17,5,17,0,1,1,0,3,85,1.294,37.04,141.6,3.03,34.12,3,9.2,0,0
537,1,2.0,0,1,1,55,0.3,103,7,2,1041.0,1430,2029,10,5,12,1,1,1,1,3,50,1.372,160.8,289.86,5.21,26.42,5,28.41,2,0
1565,1,0.5,0,0,0,38,0.1,121,5,1,781.0,1364,308,19,17,7,1,1,1,0,1,323,1.744,78.59,61.6,12.93,94.81,4,0.77,0,2
1052,0,0.9,0,1,0,6,0.8,195,4,16,1191.0,1839,552,6,1,11,0,0,1,0,17,6,1.543,313.0,138.0,5.39,9.39,1,1.99,0,1
713,0,1.6,0,4,1,63,0.7,89,2,8,103.0,1760,2082,15,10,12,1,0,0,1,12,150,16.923,110.19,1041.0,8.01,29.53,2,6.66,2,0
1766,1,0.5,1,1,0,16,0.6,141,5,7,125.0,1227,3314,9,7,17,0,0,1,3,8,63,9.738,123.34,662.8,12.52,4.8,3,8.28,3,2
584,1,1.7,1,1,1,19,0.4,199,4,4,919.0,1343,3996,12,9,17,1,1,1,3,5,108,1.46,125.18,999.0,2.93,4.75,6,27.17,3,0
1541,1,1.5,1,6,1,5,0.5,109,4,10,536.0,1656,1795,7,3,4,1,1,1,1,16,21,3.084,217.57,448.75,14.14,2.7,6,10.77,1,2
837,0,2.4,1,1,0,51,0.2,104,5,15,638.0,1831,594,16,6,20,1,0,1,0,16,96,2.865,114.06,118.8,8.05,74.99,3,7.13,0,0
935,1,0.5,1,3,1,58,0.1,155,5,12,639.0,1087,2473,10,4,9,1,0,1,2,15,40,1.698,114.63,494.6,6.03,23.06,5,6.18,2,0
665,1,0.7,0,0,1,31,0.1,185,5,2,496.0,1804,690,5,2,15,1,0,0,0,2,10,3.63,311.82,138.0,3.59,40.06,3,2.41,0,0
680,1,2.4,0,13,1,34,0.4,157,2,17,686.0,1418,3845,15,1,4,1,1,1,3,30,15,2.064,98.45,1922.5,4.33,8.82,5,18.46,3,0
877,0,1.5,1,0,1,17,0.1,195,7,0,1064.0,1985,2004,11,8,9,1,1,1,1,0,88,1.864,187.68,286.29,4.5,8.26,5,21.04,2,0
1493,0,1.5,1,13,0,53,0.5,102,5,16,240.0,1414,2083,19,15,20,0,1,1,2,29,285,5.867,71.71,416.6,14.64,24.83,3,15.62,2,1
1762,0,0.6,0,3,1,26,0.1,83,6,14,525.0,704,2661,9,7,4,1,1,0,2,17,63,1.338,87.82,443.5,21.23,9.63,3,9.58,2,2
842,1,1.8,1,4,0,57,1.0,124,3,10,348.0,730,1903,8,4,14,0,1,0,1,14,32,2.092,89.86,634.33,6.79,29.11,3,10.28,1,0
925,1,2.1,0,9,0,56,0.2,196,1,14,1262.0,1520,2466,8,6,5,1,0,0,2,23,48,1.203,219.51,2466.0,4.72,22.33,2,5.18,2,0
1692,0,2.1,0,4,1,2,0.9,106,1,17,1899.0,1904,3779,9,3,7,1,1,1,3,21,27,1.002,268.91,3779.0,15.96,0.53,4,7.94,3,2
1576,1,2.2,0,8,0,5,0.7,139,3,17,258.0,789,3904,5,1,7,1,1,1,3,25,5,3.046,138.35,1301.33,11.34,1.28,4,25.77,3,2
1065,0,1.7,1,4,1,48,0.3,162,6,8,1188.0,1948,265,8,6,12,1,0,0,0,12,48,1.638,253.52,44.17,6.57,133.78,3,2.7,0,1
958,1,1.6,0,9,1,60,0.4,200,1,12,730.0,751,1417,10,4,19,1,0,1,0,21,40,1.027,95.21,1417.0,4.79,40.44,4,2.27,1,0
623,1,0.8,0,6,1,26,0.3,197,7,12,484.0,1238,1769,10,1,16,1,0,0,1,18,10,2.553,120.84,252.71,3.16,14.23,3,9.91,1,0
897,0,1.4,1,1,0,17,0.4,171,1,2,547.0,1852,2948,12,3,5,0,0,1,2,3,36,3.38,148.55,2948.0,5.25,5.71,2,4.13,2,0
1110,0,1.5,0,4,1,41,0.1,152,3,16,800.0,1455,2572,16,5,16,1,0,1,2,20,80,1.816,97.67,857.33,7.3,15.7,3,11.57,2,1
616,1,2.2,0,3,1,21,0.8,150,7,4,347.0,513,3267,17,9,19,1,0,0,2,7,153,1.474,34.41,466.71,4.11,6.38,3,50.31,3,0
1680,1,1.2,1,6,1,37,0.7,168,4,7,679.0,1231,1459,15,3,2,1,1,0,1,13,45,1.81,87.87,364.75,10.0,24.27,5,7.0,1,2
1715,0,1.3,0,0,1,12,0.3,94,8,6,1224.0,1676,1633,15,10,5,1,1,1,2,6,150,1.368,129.71,204.12,18.24,7.08,4,16.98,1,2
983,0,0.6,1,0,1,45,0.1,130,4,11,948.0,1205,2052,5,3,6,1,0,1,1,11,15,1.27,255.53,513.0,7.56,21.39,4,4.92,2,0
720,1,0.9,1,12,1,14,0.8,165,4,14,366.0,1234,1086,14,7,3,1,1,0,0,26,98,3.362,85.81,271.5,4.36,12.06,5,3.91,1,0
1660,0,0.6,0,2,1,24,0.8,169,2,3,223.0,1777,2402,12,10,14,1,1,1,2,5,120,7.933,137.76,1201.0,9.82,9.81,4,2.88,2,2
1564,0,1.5,1,1,0,42,0.7,108,2,2,1619.0,1962,3376,7,6,7,0,1,0,3,3,42,1.211,317.97,1688.0,14.48,12.36,2,10.13,3,2
592,0,0.8,1,1,0,52,0.9,103,7,10,332.0,970,1507,5,6,4,0,0,1,0,11,30,2.913,170.87,215.29,5.75,33.09,2,8.44,1,0
969,0,1.8,1,2,1,44,0.6,158,3,7,167.0,909,641,9,1,8,1,0,1,0,9,9,5.411,92.42,213.67,6.13,60.61,4,3.46,0,0
1356,1,0.5,1,0,0,35,0.8,131,1,19,782.0,951,3451,5,2,17,1,1,1,3,19,10,1.215,205.2,3451.0,10.35,10.09,5,1.73,3,1
504,1,1.0,0,8,0,14,0.5,189,7,9,881.0,1129,1607,15,6,10,1,1,1,0,17,90,1.28,89.5,229.57,2.67,8.39,4,11.25,1,0
1546,1,0.5,1,3,1,6,0.2,101,1,4,91.0,1317,3521,15,11,9,1,0,0,3,7,165,14.315,82.51,3521.0,15.31,1.7,4,1.76,3,2
689,0,2.9,1,3,1,7,0.8,147,2,6,487.0,722,1241,9,6,16,1,0,0,0,9,54,1.48,87.09,620.5,4.69,5.34,3,7.2,1,0
1685,0,0.6,0,14,0,16,0.6,137,7,15,120.0,1429,881,6,3,17,0,1,1,0,29,18,11.81,204.86,125.86,12.3,16.66,2,3.7,0,2
1792,1,1.0,0,3,1,62,0.3,170,7,8,1626.0,1913,2563,18,14,15,1,0,1,3,11,252,1.176,132.14,366.14,10.54,23.82,4,17.94,2,2
1786,0,1.2,0,11,0,61,0.1,123,3,14,74.0,865,3033,14,11,17,0,1,0,3,25,154,11.533,57.88,1011.0,14.52,19.92,1,10.92,3,2
1944,0,0.6,1,9,1,59,0.2,132,7,10,634.0,1079,769,19,13,3,1,0,1,0,19,247,1.699,62.57,109.86,14.73,69.33,4,3.23,0,2
1077,1,2.5,0,13,1,49,0.6,131,4,14,334.0,1079,3454,17,11,2,1,0,1,3,27,187,3.221,62.75,863.5,8.22,14.11,4,34.54,3,1
648,1,1.8,0,1,1,60,0.1,195,4,4,931.0,1811,819,10,3,4,1,0,0,0,5,30,1.943,185.12,204.75,3.32,66.68,3,5.9,0,0
1702,1,0.5,1,8,0,2,0.6,185,6,19,921.0,1351,435,12,9,3,0,1,1,0,27,108,1.465,125.77,72.5,9.2,3.81,4,1.3,0,2
1571,0,2.9,0,1,0,30,0.9,150,7,3,805.0,956,586,10,9,4,0,1,1,0,4,90,1.186,113.62,83.71,10.47,44.63,2,11.9,0,2
856,1,1.1,1,14,1,19,0.7,125,6,19,1057.0,1931,650,17,6,10,1,0,1,0,33,102,1.825,122.3,108.33,6.85,25.86,5,4.29,0,0
1786,0,2.6,0,6,0,14,1.0,115,4,15,616.0,912,3038,18,6,14,1,0,0,3,21,108,1.478,57.92,759.5,15.53,4.57,1,31.6,3,2
914,1,0.7,0,1,1,60,0.9,198,5,4,740.0,840,3736,14,8,5,1,0,0,3,5,112,1.134,74.63,747.2,4.62,16.01,3,13.08,3,0
1615,1,2.8,0,3,0,9,0.9,117,1,13,542.0,678,2948,8,3,3,1,1,0,2,16,24,1.249,96.45,2948.0,13.8,3.02,3,8.25,2,2
649,1,1.4,0,4,1,19,0.8,190,7,12,344.0,1551,739,18,1,2,1,1,0,0,16,18,4.496,83.62,105.57,3.42,23.12,4,7.24,0,0
1646,0,2.5,0,3,1,25,0.6,200,2,5,211.0,1608,686,8,6,11,1,1,0,0,8,48,7.585,180.2,343.0,8.23,32.47,3,3.43,0,2
1189,1,1.9,0,5,0,7,0.5,164,2,20,79.0,615,841,13,10,11,0,1,0,0,25,130,7.688,44.29,420.5,7.25,7.6,2,3.2,0,1
1043,0,2.7,0,3,0,29,0.2,83,8,17,887.0,893,1183,5,3,8,1,0,0,0,20,15,1.006,209.78,147.88,12.57,23.1,1,25.55,1,1
1920,0,0.6,1,3,1,19,0.5,131,3,8,670.0,1152,3943,13,6,4,1,1,0,3,11,78,1.717,95.19,1314.33,14.66,4.81,4,7.1,3,2
1220,1,2.8,0,1,0,54,0.7,109,7,20,383.0,1249,1037,6,4,15,1,0,0,0,21,24,3.253,186.63,148.14,11.19,48.53,2,20.33,1,1
1748,1,0.5,1,11,1,53,0.5,114,4,20,718.0,1109,2633,16,6,9,1,0,0,2,31,96,1.542,77.71,658.25,15.33,19.84,4,5.27,2,2
